"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000164056",45.1374738644777,-0.0833306888662575,0.44346064263873,-0.187909998890575,0.850947204385092,0.999853396577029
"ENSG00000109572",373.422320803962,-0.260588440168024,0.281307326475199,-0.926347861014557,0.354265230660578,0.999853396577029
"ENSG00000123933",267.865428814136,0.361480905741346,0.318426241960298,1.13521079015346,0.256287009589648,0.999853396577029
"ENSG00000181826",113.325535114732,0.0338271066973239,0.374064722797486,0.0904311597317812,0.92794459624064,0.999853396577029
"ENSG00000168826",15.5815312047771,0.337368869169946,0.680531112407221,0.495743490663611,0.620075398689021,0.999853396577029
"ENSG00000145216",109.061046292998,0.0313151137119396,0.297478898686957,0.105268352982889,0.916162874081246,0.999853396577029
"ENSG00000163626",41.601932319123,-0.066461724321602,0.305548091492721,-0.217516411236315,0.827805918834085,0.999853396577029
"ENSG00000109171",97.3017336362566,0.187172094544701,0.34323867513504,0.545311784783758,0.585539100266817,0.999853396577029
"ENSG00000138663",131.676041309175,-0.171270249211641,0.258442629672151,-0.662701232489804,0.507521920280812,0.999853396577029
"ENSG00000109771",52.0560791282246,0.000484188413826543,0.323152908034661,0.00149832603014858,0.998804509240804,0.999853396577029
"ENSG00000138772",80.9166696629565,-0.550808128642285,0.924524206726947,-0.5957746964704,0.551325749778376,0.999853396577029
"ENSG00000138769",61.122133527794,0.0901747390287456,0.459928711543842,0.19606242612264,0.84456130505457,0.999853396577029
"ENSG00000196104",259.049109334279,-0.396175699205402,0.546301155079562,-0.725196524886908,0.468331474473558,0.999853396577029
"ENSG00000151552",3432.30585120269,0.727668291131586,0.396414647605659,1.83562412621909,0.0664132664330078,0.931925700423074
"ENSG00000181381",17.086181549779,-0.085939052812697,0.438331158919895,-0.196059648199462,0.84456347932304,0.999853396577029
"ENSG00000138821",70.5016568982488,0.254266805238424,0.632083803030476,0.402267553794863,0.687487130700921,0.999853396577029
"ENSG00000127418",367.648321490889,-0.243608349168527,0.382038486742227,-0.637653947501098,0.523698969875714,0.999853396577029
"ENSG00000164066",101.630357930885,-0.459598881150821,0.365386883930689,-1.25784175996313,0.208448989741929,0.999853396577029
"ENSG00000163631",8.71760606158494,0.434405083677711,1.11732030987582,0.388791897755793,0.697430094885987,0.999853396577029
"ENSG00000064042",1228.10982220262,0.113045121785415,0.343276634503437,0.329312019587174,0.741919860023391,0.999853396577029
"ENSG00000163106",7.54082369228603,-0.222770183613212,0.601392986698866,-0.370423647332553,0.711066856943212,0.999853396577029
"ENSG00000205129",23.826776514516,0.333695952478117,0.444390216536666,0.750907513398382,0.452708318285862,0.999853396577029
"ENSG00000138768",157.396098115565,-0.270908278338107,0.364309381994677,-0.743621470451357,0.457105510276075,0.999853396577029
"ENSG00000132465",1.05100258060923,2.95474424002774,1.60222799610857,1.84414717955503,0.0651616937483291,NA
"ENSG00000226887",7.36287514158219,0.944792097337577,0.940815052666672,1.00422723324806,0.315269098362647,0.999853396577029
"ENSG00000138757",228.933522536773,-0.231276772955397,0.34505384720871,-0.670262843977236,0.502690248671132,0.999853396577029
"ENSG00000109743",5.87824549669716,0.365552247971179,0.708460216219748,0.515981334734247,0.605867445675899,0.999853396577029
"ENSG00000168993",113.109042079894,1.34391386090441,0.420225141488253,3.1980805721068,0.00138345620569914,0.333789314272945
"ENSG00000164023",5.45911387535377,0.796245196609688,0.919180216927136,0.86625580266683,0.386349897812327,0.999853396577029
"ENSG00000138796",157.400639757006,-0.09137408837898,0.255231206711074,-0.358005157584108,0.720339453830881,0.999853396577029
"ENSG00000138669",15.1971321833501,0.0562048358248309,0.510421340803623,0.110114588344485,0.912318498688546,0.999853396577029
"ENSG00000118564",386.002372029772,-0.36309295948099,0.203616966329964,-1.78321564271119,0.0745512070564754,0.956325447981241
"ENSG00000059691",170.970609995757,-0.238556000837606,0.297208854771458,-0.802654419637149,0.422174504842243,0.999853396577029
"ENSG00000138698",359.868697143845,0.0172863567503269,0.294032213866849,0.0587906900505634,0.953118823898967,0.999853396577029
"ENSG00000151611",25.6829988324341,0.0825093247727228,0.433986910606646,0.190119385530286,0.849215579664376,0.999853396577029
"ENSG00000164122",2.04502833173325,-1.16711992335425,0.960470442166331,-1.21515444111098,0.224307192907583,NA
"ENSG00000145220",65.8419217147782,0.158476070639097,0.446188748214291,0.355177200844576,0.722456843776967,0.999853396577029
"ENSG00000164073",23.2263558222563,-0.478867017202391,0.548516550984564,-0.873022001510883,0.382651085649409,0.999853396577029
"ENSG00000154556",145.527034203862,0.121994829876299,0.374398271549791,0.32584239604342,0.744543600297518,0.999853396577029
"ENSG00000152583",7997.26222468078,-0.403089104114219,0.325045307905137,-1.240101285301,0.214937933645354,0.999853396577029
"ENSG00000189157",21.5958016380824,0.216294645199148,0.59613531081887,0.362828105085805,0.716733295663782,0.999853396577029
"ENSG00000121897",59.4358571400552,-0.041231259294016,0.268380384444468,-0.153629928578284,0.877901537482586,0.999853396577029
"ENSG00000164167",68.371992515838,-0.0617583755929929,0.276783350509564,-0.223128939942719,0.823435155256131,0.999853396577029
"ENSG00000169116",55.2297235242404,0.944983284558857,0.905401081830964,1.04371786550978,0.296615941654109,0.999853396577029
"ENSG00000163945",56.5094806601545,0.00138423907658294,0.389695174697051,0.00355210730453372,0.997165834383397,0.999853396577029
"ENSG00000169851",116.203020354281,-0.0670190204229953,0.348576835533709,-0.192264699174235,0.847534868481943,0.999853396577029
"ENSG00000084093",67.7353876449641,-0.194224193722826,0.315473099836136,-0.615660079492389,0.538118889938061,0.999853396577029
"ENSG00000164109",6.21105163695313,0.014852339042649,0.727216965997515,0.0204235320916588,0.983705511869494,0.999853396577029
"ENSG00000145349",136.380140654039,-0.0415109452032634,0.344604881646594,-0.120459539066642,0.904119129346897,0.999853396577029
"ENSG00000163453",793.173201232239,-0.744955787385634,0.541628181934667,-1.37540071257868,0.169007248194784,0.999853396577029
"ENSG00000138785",106.600481176949,-0.619421062846131,0.326455383981904,-1.89741414367504,0.0577733003839879,0.911514061915128
"ENSG00000179010",1844.2338192199,-0.0180653984347735,0.182961502700383,-0.0987387956927601,0.921345664849136,0.999853396577029
"ENSG00000157426",45.0545176953755,-0.447375577535842,0.326608005907052,-1.36976304758175,0.170760880572895,0.999853396577029
"ENSG00000077684",149.394029162396,-0.145666367729257,0.264894358246587,-0.549903624574965,0.582385478048139,0.999853396577029
"ENSG00000018189",569.223674465793,-0.16513749829721,0.236417287295229,-0.698500097799499,0.484864496726155,0.999853396577029
"ENSG00000151466",18.3978359813943,-0.311490626862738,0.388729019813909,-0.801305307774176,0.422954918839862,0.999853396577029
"ENSG00000185477",23.9675863242675,-0.0103589243885579,0.634732495361001,-0.0163201418932653,0.986978988773765,0.999853396577029
"ENSG00000138795",94.0316137512977,0.310598161288265,0.58326734121742,0.532514233764523,0.594369886178842,0.999853396577029
"ENSG00000196503",9.40690949359685,-0.445020482109029,0.661615984538499,-0.672626557563368,0.501184901632366,0.999853396577029
"ENSG00000087274",1262.20547258469,0.10286834892586,0.191518108839372,0.537120743042299,0.591184213379287,0.999853396577029
"ENSG00000151729",336.794120467883,0.375245698904169,0.265060032975983,1.41570079310361,0.156863126082592,0.999853396577029
"ENSG00000145287",6.22995763604306,-1.75094157861672,0.766930559241984,-2.28305099792517,0.0224273645223555,0.756107599784124
"ENSG00000164032",316.361769446204,0.343754716906753,0.327144986905566,1.05077176990635,0.293363424282433,0.999853396577029
"ENSG00000145365",18.5193375569307,0.376967050493936,0.608777046719297,0.619220209640645,0.535771299968132,0.999853396577029
"ENSG00000164117",77.2049308143074,-0.0850343682605905,0.373871983868471,-0.227442472101643,0.820079697565146,0.999853396577029
"ENSG00000129187",269.931055630579,-0.256799611097291,0.188643545189743,-1.36129551021211,0.173420321289453,0.999853396577029
"ENSG00000109466",527.740992575753,0.143090736772787,0.326227143095505,0.43862302632156,0.660934709585576,0.999853396577029
"ENSG00000163322",8.3947556096616,-0.345458513460568,0.694125294357173,-0.497688985358898,0.618703272767278,0.999853396577029
"ENSG00000155011",3.94235224292573,2.18761362145994,1.22180745798974,1.79047329196964,0.0733778571008912,NA
"ENSG00000127419",45.2680604077116,0.0994691033033123,0.326566113126759,0.304591013289559,0.760677665345338,0.999853396577029
"ENSG00000138741",14.9902749546371,0.539173302927784,0.516138477917671,1.04462915670044,0.296194398575845,0.999853396577029
"ENSG00000145388",66.1839439725949,-0.213802560645232,0.319385214544556,-0.669419093022558,0.503228175498939,0.999853396577029
"ENSG00000164342",9.20175694407916,-0.509549637846916,0.617324096170362,-0.825416731677838,0.409135038997084,0.999853396577029
"ENSG00000118816",1873.65979768487,0.398447507006107,0.256577767689023,1.55293075699775,0.120439677890374,0.999853396577029
"ENSG00000168769",43.3092339989468,0.0245710976175022,0.41567590160055,0.0591111910093701,0.952863545093068,0.999853396577029
"ENSG00000109339",885.54466973917,-0.0675466322634901,0.24728445971158,-0.273153567119718,0.784735171163283,0.999853396577029
"ENSG00000153012",28.1015484947023,-0.170342923080472,0.673640245807368,-0.252869278729499,0.800369230117548,0.999853396577029
"ENSG00000150627",41.0534944401946,-0.252043880808074,0.414904664875465,-0.607474203462441,0.543536257182193,0.999853396577029
"ENSG00000138802",93.2745592798334,-0.131465015855597,0.360368342588197,-0.364807338267849,0.71525522692956,0.999853396577029
"ENSG00000198856",76.8722929722984,0.181321308445995,0.278517187951159,0.651023765462515,0.515031145812907,0.999853396577029
"ENSG00000138780",18.0090946176265,-0.661300762816014,0.494330514569403,-1.33777046596457,0.180971272225857,0.999853396577029
"ENSG00000151247",128.811346601787,0.153580411771764,0.267802633248993,0.57348357597728,0.566317316455064,0.999853396577029
"ENSG00000151725",4.36289739587305,-0.721445656075589,0.785113233729175,-0.918906503013362,0.358144478212322,NA
"ENSG00000071127",511.595107211557,-0.367098852519619,0.272528739851155,-1.34700968683198,0.17797711289377,0.999853396577029
"ENSG00000151726",166.011626990891,-0.652713857363473,0.496830302145816,-1.31375613472929,NA,NA
"ENSG00000163694",11.7429642127685,0.359950848724652,0.739703042403748,0.48661534168489,0.626530949407399,0.999853396577029
"ENSG00000138641",4.38545055197852,-0.130212807923044,0.745054389849095,-0.174769533200681,0.861260728831551,NA
"ENSG00000163739",32.3388829382624,0.737691108019017,0.992752585159656,0.743076491611835,0.457435371408599,0.999853396577029
"ENSG00000073331",22.4821475533384,-0.598888957724191,0.428309998431066,-1.39826051205428,0.162034851230142,0.999853396577029
"ENSG00000048342",124.529231315188,-0.108572663862485,0.272793748290618,-0.398002756818381,0.690628153619646,0.999853396577029
"ENSG00000109680",16.3210416803799,-0.663168110183293,0.51289337489927,-1.29299410489273,0.196013098000368,0.999853396577029
"ENSG00000171566",152.229045793255,-0.505696042284857,0.336132503444636,-1.50445445502163,0.132464392019475,0.999853396577029
"ENSG00000179299",1.72870951266393,-0.758178171487287,1.24403657861791,-0.60945006322049,0.542226162926918,NA
"ENSG00000138674",224.842634365014,-0.0102433522593898,0.397325020134376,-0.0257807883730189,0.979432185413478,0.999853396577029
"ENSG00000181982",272.601209835349,0.284371204336574,0.24265263059518,1.17192714391377,0.241226308077922,0.999853396577029
"ENSG00000164022",180.750033065158,0.0881845328411558,0.232709800709021,0.378946363979836,0.704727693794152,0.999853396577029
"ENSG00000138798",7.88127960249539,-0.421192716822552,0.522984687670827,-0.805363382049258,0.420610016127541,0.999853396577029
"ENSG00000145246",41.6555138283339,-0.381602395412839,0.523684956911049,-0.728686952674212,0.466193175659807,0.999853396577029
"ENSG00000168785",392.252217413365,-0.0598817700246871,0.244115481423249,-0.245300993101964,0.806223382853862,0.999853396577029
"ENSG00000163644",744.741406452406,0.383009878714111,0.27566669466073,1.38939482401199,0.164712723367741,0.999853396577029
"ENSG00000174808",2.7804531610461,1.33356117839442,1.1180902134754,1.19271339854525,0.232981636425755,NA
"ENSG00000109610",74.5077034799511,-0.789741691677586,0.624151841672405,-1.26530379140032,0.205762447987399,0.999853396577029
"ENSG00000002587",14.0531778520574,0.927970260205619,0.660305792380491,1.40536440981407,0.159912944251709,0.999853396577029
"ENSG00000171509",11.3143086685791,0.68633281440844,0.85098793777493,0.806512976203855,0.419947129017807,0.999853396577029
"ENSG00000256043",62.9394147407606,-0.368643420845159,0.42678402160368,-0.863770436999839,0.387714010991941,0.999853396577029
"ENSG00000164303",21.8404832010697,-2.40176061726856,1.21540806536017,-1.97609402613009,NA,NA
"ENSG00000152784",45.6936922182795,1.09515852465848,0.570562907593899,1.9194351930041,0.0549292806363081,0.904030992932892
"ENSG00000169019",39.379158607579,-0.38188599435588,0.353648352211194,-1.0798466668037,0.280210466176451,0.999853396577029
"ENSG00000163950",155.549363616143,-0.0557591980555524,0.350234879727284,-0.159205154263819,0.873507243142593,0.999853396577029
"ENSG00000138709",56.5347202616168,-0.287964676402085,0.289156507458788,-0.995878249231959,0.319309304689883,0.999853396577029
"ENSG00000109618",25.1103661694572,-0.252405248483513,0.413446710397545,-0.610490402114495,0.541536999404834,0.999853396577029
"ENSG00000087008",37.3561029871768,0.187881853442378,0.349006551704993,0.538333313585444,0.590346956250346,0.999853396577029
"ENSG00000169676",3.99243788919987,0.81508059447744,0.93008521296893,0.876350449520229,0.380839546804821,NA
"ENSG00000109606",230.044934560912,0.104041847354147,0.295294111831346,0.352332956146341,0.724588575304264,0.999853396577029
"ENSG00000138640",119.975661641526,0.392564171137602,0.365227708974993,1.07484772236841,0.28244291051925,0.999853396577029
"ENSG00000171503",185.273129661537,0.0589574061197325,0.252254340955378,0.233722067562602,0.815200754743735,0.999853396577029
"ENSG00000171497",129.622489859601,0.428254047828769,0.611580039023128,0.700242029666004,0.483776167820422,0.999853396577029
"ENSG00000137628",14.991061262249,0.112840739702226,0.566583138503485,0.199160073842423,0.842137530196679,0.999853396577029
"ENSG00000170390",461.793094429085,-0.157564351596522,0.216969363987186,-0.726205528287523,0.467712783428944,0.999853396577029
"ENSG00000177752",3.43862660594089,-1.16930048812546,0.853877260136509,-1.36940113376309,0.170873920061468,NA
"ENSG00000132405",81.282247798234,-0.0945634324120663,0.493714078211668,-0.19153481050124,0.848106610508879,0.999853396577029
"ENSG00000151806",109.434218202499,-0.209989149803738,0.345198479122551,-0.608314238050824,0.542979079601947,0.999853396577029
"ENSG00000163629",194.594478729424,-0.551340334237352,0.320558456532745,-1.71993695066046,0.0854439029321011,0.980318612801456
"ENSG00000164031",78.2969519767967,-0.120127429948081,0.378497239547969,-0.317379936750784,0.750955329037752,0.999853396577029
"ENSG00000047662",12.2460066439896,0.0100314891456341,0.44688338815104,0.0224476662404904,0.982090857755943,0.999853396577029
"ENSG00000179387",58.3260779523127,-0.235011583771112,0.332121892764577,-0.707606420687536,0.479189704489378,0.999853396577029
"ENSG00000013810",30.7637691511643,-0.140634033419062,0.465751247576691,-0.301950953756501,0.762689451992091,0.999853396577029
"ENSG00000168936",160.215210830535,-0.124609853110601,0.348006030394282,-0.358068085686393,0.720292361678214,0.999853396577029
"ENSG00000183783",6.39792231406043,0.235757251702831,0.685061686106251,0.344140179613352,0.730740867281437,0.999853396577029
"ENSG00000109323",65.1824862947439,-0.285513230766712,0.365434278511572,-0.781298437381457,0.434626988971778,0.999853396577029
"ENSG00000145431",60.9789544432961,-0.373682749317998,0.375811015300386,-0.994336871736752,0.320058890567556,0.999853396577029
"ENSG00000185619",50.8049391377115,0.391185977516336,0.320120857441916,1.22199465740002,0.221709647359962,0.999853396577029
"ENSG00000134851",142.100865824602,-0.101195809243244,0.426710846898455,-0.237153121320409,0.812538002713985,0.999853396577029
"ENSG00000145391",314.043426291345,-0.303543691339758,0.267583378682801,-1.13438918677974,0.256631332845513,0.999853396577029
"ENSG00000135605",3.6938117814176,0.485236922884036,1.02867465838654,0.471710777482475,0.6371332433351,NA
"ENSG00000138722",14.8879368255582,-1.49608004335687,1.21758528086923,-1.22872711001305,0.219174138237934,0.999853396577029
"ENSG00000164144",59.6212673085621,-0.151847869975678,0.385510690057174,-0.393887572749689,0.69366404575355,0.999853396577029
"ENSG00000068078",1139.18053353889,-0.492556923355051,0.421097448946992,-1.16969818883195,0.242122447275826,0.999853396577029
"ENSG00000169299",33.1969915975892,0.187429137008379,0.598625671336522,0.313099063376141,0.754205400669806,0.999853396577029
"ENSG00000145428",57.3919868279599,1.37742464443526,0.464510162779562,2.96532725181501,0.00302361103519379,0.446147016659081
"ENSG00000002549",244.663851534846,-0.0255200866608964,0.410935053930412,-0.0621024816861159,0.950481220715506,0.999853396577029
"ENSG00000138642",70.6882650527684,-0.435780010995956,0.354031659253562,-1.23090689661696,0.218357687905377,0.999853396577029
"ENSG00000109445",85.2087788276303,0.0327676701509346,0.257092452708445,0.12745481170579,0.898580436455397,0.999853396577029
"ENSG00000118762",90.5703471551452,0.0774801497730038,0.308202385133972,0.251393738368781,0.801509708356804,0.999853396577029
"ENSG00000168310",97.3680748797755,0.00974668001711904,0.353631634115484,0.0275616745699173,0.978011749306796,0.999853396577029
"ENSG00000151470",34.0568986213775,0.0713054703470317,0.437189905909171,0.16309953496924,0.870440065935481,0.999853396577029
"ENSG00000164035",75.1262480538383,0.230180332576687,0.55175113647304,0.41718143808107,0.676545701104086,0.999853396577029
"ENSG00000109501",186.636660535296,-0.0287423373767656,0.311264831058775,-0.0923404590200501,0.926427544019666,0.999853396577029
"ENSG00000163291",38.7240296812068,-0.345752342190901,0.576175311395143,-0.600081842024264,0.548451693287302,0.999853396577029
"ENSG00000052795",92.0000889080502,0.333570382462339,0.400211781036583,0.833484665539739,0.404571442615306,0.999853396577029
"ENSG00000173040",28.0035804240962,-0.422384633808551,0.681046794413007,-0.620199136496346,0.535126689950717,0.999853396577029
"ENSG00000138696",222.297815620602,-0.588075433817618,0.362343631981144,-1.62297714631348,0.104594290384819,0.999853396577029
"ENSG00000109472",4870.06619516139,-0.333288494065535,0.335112646939298,-0.994556597936774,0.31995196545369,0.999853396577029
"ENSG00000163071",12.3485158261369,0.292116855590083,0.578785841339029,0.504706291560738,0.613765141433862,0.999853396577029
"ENSG00000170365",90.4672186388395,-0.381806983502426,0.326359121744984,-1.16989830546476,0.242041895912146,0.999853396577029
"ENSG00000164074",33.310188283055,-0.54549195943669,0.332337179530079,-1.64138108233334,0.100718334332196,0.999853396577029
"ENSG00000168924",194.312942329892,0.312369997165584,0.3232088712354,0.966464800212981,0.333811652305767,0.999853396577029
"ENSG00000145439",90.6192539909908,0.0671988821506798,0.267169548527001,0.251521487090017,0.80141095174067,0.999853396577029
"ENSG00000138764",235.724158023879,-0.125267927839056,0.284845426062098,-0.439775107400693,0.660099998288946,0.999853396577029
"ENSG00000170185",53.8287916095325,0.0128094427087637,0.573038814961683,0.0223535341312267,0.982165945471194,0.999853396577029
"ENSG00000109534",43.9085790457646,-0.607701093383376,0.348169172756511,-1.74541901160321,0.0809119587184623,0.968007984812468
"ENSG00000153130",217.401646369585,-0.103644018516504,0.370767069947882,-0.279539438416344,0.779830876303155,0.999853396577029
"ENSG00000109787",169.645015412347,-0.0128677442949469,0.35858466224354,-0.0358848150794791,0.971374203880769,0.999853396577029
"ENSG00000198301",94.3711081643934,-0.194703876471072,0.254328120517487,-0.765561732123461,0.443937121735411,0.999853396577029
"ENSG00000134853",137.306081744415,0.0593868500661778,0.443206075456148,0.133993763521984,0.893407505952187,0.999853396577029
"ENSG00000152795",678.732232515001,0.0568037520639394,0.226419556965124,0.250878293488972,0.801908207106137,0.999853396577029
"ENSG00000178950",90.0708309397244,0.223657911328614,0.292486284025209,0.764678289356423,0.444463137313431,0.999853396577029
"ENSG00000163297",46.6803603923434,0.236617313696057,0.378879160522253,0.624519209158668,0.532286659077335,0.999853396577029
"ENSG00000164039",313.987080984943,-0.592842854299209,0.304420745779416,-1.94744564067518,0.0514813307970422,0.899761946445427
"ENSG00000138686",38.5792694052101,0.342845788780635,0.497236855278615,0.689501964991169,0.49050743710198,0.999853396577029
"ENSG00000157796",102.761241430954,-0.14360671400411,0.392072340107358,-0.366276065189366,0.714159087729945,0.999853396577029
"ENSG00000109390",158.346878366118,0.181949627804132,0.249824656763482,0.728309327675333,0.466424253704942,0.999853396577029
"ENSG00000164125",222.979632616967,-0.459357091757278,0.332508282565465,-1.38149067509871,0.167128143005784,0.999853396577029
"ENSG00000109814",71.4967250013739,0.249896022046519,0.288379619991115,0.866552296775405,0.386187360432325,0.999853396577029
"ENSG00000173376",9.13585187067869,0.454356002495193,1.00274947184176,0.4531101887899,0.650469398985797,0.999853396577029
"ENSG00000163624",108.917734935493,0.0305880891363929,0.39535013335579,0.0773696188660839,0.938329508948949,0.999853396577029
"ENSG00000071205",39.8430471236894,0.151423362641804,0.504071323335348,0.300400668778107,0.763871553617406,0.999853396577029
"ENSG00000109738",44.3322051562171,0.320311617589954,0.506461804259143,0.632449702813244,0.52709306482612,0.999853396577029
"ENSG00000151834",276.121233898407,-0.428240768425018,0.304962745652409,-1.40423961460892,0.160247509060854,0.999853396577029
"ENSG00000109184",135.713498456403,-0.149104722061558,0.341469389520091,-0.436656188336861,0.662360706949491,0.999853396577029
"ENSG00000074966",5.37005006118216,-0.41713822447313,0.76990525442703,-0.541804620860223,0.587953107787755,0.999853396577029
"ENSG00000156219",13.0953942801026,0.5067250735353,0.960105399443653,0.527780672652117,0.59765157315505,0.999853396577029
"ENSG00000163281",74.2989392360044,-0.23165865352634,0.289599068709339,-0.799928862198268,0.423752014380076,0.999853396577029
"ENSG00000159674",6.9543774007593,0.113961587257587,0.54081011421854,0.21072384606242,0.833102765927702,0.999853396577029
"ENSG00000138777",141.281371115096,-0.280223171435013,0.243320242706698,-1.1516640305706,0.249459158451173,0.999853396577029
"ENSG00000171476",1002.96278500961,-0.570628843761004,0.366261334099402,-1.55798275885201,0.119237335236229,0.999853396577029
"ENSG00000072840",18.3536685366769,0.310863483849977,0.571340485670091,0.544094969019015,0.586376122318573,0.999853396577029
"ENSG00000198948",262.844815965353,-0.512542745162033,0.391097354782785,-1.3105247041282,0.190018392582,0.999853396577029
"ENSG00000164169",53.5357468349356,-0.423115305184213,0.37034334786082,-1.14249468129566,0.253248455590713,0.999853396577029
"ENSG00000145241",32.7667437459426,0.0321162188563365,0.427799309497985,0.0750730965274915,0.940156553264781,0.999853396577029
"ENSG00000091490",145.022187020965,-0.0448730833691808,0.328986410562414,-0.136397984623342,0.891506666827113,0.999853396577029
"ENSG00000138778",1.79187736432703,-2.37266902085333,1.02938902882783,-2.30492938471968,0.0211705285869132,NA
"ENSG00000156136",55.2203263817398,0.00639099189393741,0.420648025825113,0.0151932054867042,0.987878042273821,0.999853396577029
"ENSG00000164118",28.4369555951085,-0.460793358702986,0.386094383620067,-1.19347335328355,0.232684041982073,0.999853396577029
"ENSG00000065882",239.203992756001,0.0624928995279731,0.2852732542493,0.2190632966712,0.826600741363284,0.999853396577029
"ENSG00000163682",3200.17925141574,-0.243622859536429,0.302630830523734,-0.805016657142347,0.420810067631228,0.999853396577029
"ENSG00000154277",987.477404181088,0.819170569963637,0.441735277302627,1.85443774145852,0.0636765594905846,0.930096731495956
"ENSG00000145332",70.8156056042215,-0.0303282480192539,0.295455880219728,-0.102648991100461,0.91824155889699,0.999853396577029
"ENSG00000132406",32.5915617535984,-0.514958352035821,0.47514105419707,-1.08380100495849,0.278453039548805,0.999853396577029
"ENSG00000138670",29.561581499412,-0.1236691786321,0.519503199673659,-0.238052775632154,0.811840161474393,0.999853396577029
"ENSG00000145244",1.24620066675742,-0.323806639049346,1.21063910580879,-0.267467519837814,0.789109218884468,NA
"ENSG00000123737",32.7917958223877,-0.117696612051097,0.477104586123196,-0.246689332851448,0.805148662630664,0.999853396577029
"ENSG00000118777",246.657225770745,0.446155223114449,0.673980405644691,0.661970614246095,0.507990054609613,0.999853396577029
"ENSG00000080493",520.732708063797,-0.919867563879386,0.320910789378665,-2.86642766253013,0.00415133020403137,0.480339968982106
"ENSG00000243449",4.93762230055911,1.26493405190231,0.960892210361458,1.31641617890365,0.188034395082675,0.999853396577029
"ENSG00000168214",472.402855804745,-0.0645634638670075,0.278390489017242,-0.231916916755762,0.816602545034458,0.999853396577029
"ENSG00000127415",29.1197617004227,0.793140733079246,0.530141713700777,1.49609191765451,0.134629703818375,0.999853396577029
"ENSG00000137463",7.50458357733354,0.306292158035485,0.708627167551249,0.432233157379382,0.665571962819045,0.999853396577029
"ENSG00000138646",42.6026779466386,-0.231451129302686,0.303926279281673,-0.761537073561782,0.446336343928245,0.999853396577029
"ENSG00000145217",14.8636541183115,0.919093329691029,0.489577683828165,1.87731867699594,0.060474429900443,0.921172868459364
"ENSG00000151718",69.5860323173201,0.517597707404027,0.453011257052797,1.14257140268747,0.253216584532139,0.999853396577029
"ENSG00000183439",10.3644904553206,-0.515056567782894,0.738500497160819,-0.697435641225753,0.485530203129969,0.999853396577029
"ENSG00000134852",92.1176743384827,-0.153396733414637,0.379690762521806,-0.404004386084656,0.686209493841635,0.999853396577029
"ENSG00000014824",240.403571230816,-0.194593449096119,0.283037762181611,-0.687517621663706,0.49175660011233,0.999853396577029
"ENSG00000109790",821.485748061498,-0.00613875580143701,0.335030873590322,-0.0183229555403408,0.9853812146665,0.999853396577029
"ENSG00000128050",201.07792230063,-0.119441779716696,0.300724936482226,-0.397179499358727,0.691235098665806,0.999853396577029
"ENSG00000038210",23.7262791199523,-0.354633350297232,0.344569140789379,-1.02920809880071,0.303381897407763,0.999853396577029
"ENSG00000168743",45.8974829299062,-1.02755652836534,0.688088313677345,-1.49334977493482,0.135345652677149,0.999853396577029
"ENSG00000205403",20.4847636983481,-0.824285169406089,0.568345290085324,-1.45032462445909,0.146968015378458,0.999853396577029
"ENSG00000052802",219.343410886065,-0.348882182723154,0.305868416720997,-1.14062833444289,0.254024620956509,0.999853396577029
"ENSG00000163738",51.6584181067655,-0.0608255432242777,0.271872680780216,-0.223728044501277,0.822968922668055,0.999853396577029
"ENSG00000168818",115.604361419303,0.0487320914474241,0.304024304882632,0.160290117154407,0.872652543587895,0.999853396577029
"ENSG00000153132",4.8831989709195,1.1417251981685,0.936498462881168,1.21914262908232,0.222790062480865,0.999853396577029
"ENSG00000168824",118.733283561091,0.166057056187408,0.41673227673319,0.398474189446394,0.690280680293745,0.999853396577029
"ENSG00000145331",19.1087725782472,0.105987605144437,0.458993848015067,0.230912910059217,0.817382460976001,0.999853396577029
"ENSG00000138678",2.67552685707359,1.0072586389336,1.0489798710491,0.960226851566015,0.336941055540066,NA
"ENSG00000169762",282.625266124374,-0.119879547131765,0.252113656806848,-0.475498029936585,0.634432037096691,0.999853396577029
"ENSG00000087266",153.621997348388,-0.535607219662672,0.344066922374694,-1.5566948893721,0.119542942615971,0.999853396577029
"ENSG00000138814",373.684001041333,0.402591372427545,0.381958882163747,1.05401756897737,0.291874873539141,0.999853396577029
"ENSG00000163285",540.301895428665,-0.798534406262454,0.438904168583909,-1.81938214175287,0.0688531493078978,0.93884478877095
"ENSG00000164116",97.4406533444714,-0.432365950240607,0.521129891242395,-0.829670217553302,0.406725264529232,0.999853396577029
"ENSG00000145335",278.354477098432,0.292583985304379,0.31605401955814,0.925740434225222,0.35458088931432,0.999853396577029
"ENSG00000109536",81.3262907041354,-0.393429860280205,0.290260437334993,-1.35543742678973,0.175278232057668,0.999853396577029
"ENSG00000168538",69.6488232540225,0.101434664357214,0.395561573195878,0.256432048082144,0.797617244144449,0.999853396577029
"ENSG00000145293",269.016326751083,0.146526767342324,0.276435904778705,0.530056931134263,0.596072459012102,0.999853396577029
"ENSG00000128059",46.7258331904597,-0.525733358190699,0.31797027565806,-1.65340410232579,0.0982486485265568,0.999853396577029
"ENSG00000215375",17.9040228983605,0.175075752273093,0.683730294815353,0.256059667972403,0.797904764254285,0.999853396577029
